ID_DOK;IDENT;NAZIV;EM;KOLICINA;ZELENA_KOL;PORABA;CENA;A_CENA;VREDNOST;DAVEK_PROC;SKLADIŠČE;VRSTAMAT;TIP_CENE;DEVIZA
10000021;7772428;KLINASTI J. SPZ 737;KOS;26;0;26;3,2;0;0;20;022300;TRG;PC;EUR
10000021;7772429;KLINASTI J. SPZ 762;KOM;11;0;11;3,2;0;0;20;022300;TRG;PC;EUR
10000021;7772430;KLINASTI J. SPZ 772;KOM;8;0;8;3,3;0;0;20;022300;TRG;PC;EUR
10000021;7772431;KLINASTI J. SPZ 787;KOM;16;0;16;3,3;0;0;20;022300;TRG;PC;EUR
10000021;7772432;KLINASTI J. SPZ 812;KOS;9;0;9;3,5;0;0;20;022300;TRG;PC;EUR
10000021;7772433;KLINASTI J. SPZ 837;KOM;10;0;10;3,5;0;0;20;022300;TRG;PC;EUR
10000021;7772434;KLINASTI J. SPZ 862;KOM;27;0;27;3,6;0;0;20;022300;TRG;PC;EUR
10000021;7772435;KLINASTI J. SPZ 875;KOM;18;0;18;3,7;0;0;20;022300;TRG;PC;EUR
10000021;7772436;KLINASTI J. SPZ 887;KOM;43;0;43;3,7;0;0;20;022300;TRG;PC;EUR
10000021;7772437;KLINASTI J. SPZ 912;KOM;13;0;13;3,8;0;0;20;022300;TRG;PC;EUR
10000021;7772439;KLINASTI J. SPZ 962;KOS;4;0;4;4;0;0;20;022300;TRG;PC;EUR
10000021;7772440;KLINASTI J. SPZ 987;KOM;3;0;3;4;0;0;20;022300;TRG;PC;EUR
10000021;7772441;KLINASTI J. SPZ 1012;KOM;8;0;8;4,1;0;0;20;022300;TRG;PC;EUR
10000021;7772442;KLINASTI J. SPZ 1037;KOS;2;0;2;4,2;0;0;20;022300;TRG;PC;EUR
10000021;7772443;KLINASTI J. SPZ 1112;KOS;13;0;13;4,3;0;0;20;022300;TRG;PC;EUR
10000021;7772444;KLINASTI J. SPZ 1137;KOS;23;0;23;4,3;0;0;20;022300;TRG;PC;EUR
10000021;7772445;KLINASTI J. SPZ 1162;KOS;11;0;11;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7772452;KLINASTI J. SPZ 1237;KOM;13;0;13;4,8;0;0;20;022300;TRG;PC;EUR
10000021;7772453;KLINASTI J. SPZ 1262;KOM;13;0;13;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7772454;KLINASTI J. SPZ 1387;KOM;16;0;16;5,2;0;0;20;022300;TRG;PC;EUR
10000021;7772455;KLINASTI J. SPZ 1462;KOM;20;0;20;4,4;0;0;20;022300;TRG;PC;EUR
10000021;7772459;KLINASTI J. SPA 782;KOM;5;0;5;4,4;0;0;20;022300;TRG;PC;EUR
10000021;7772460;KLINASTI J. SPA 832;KOM;8;0;8;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7772463;KLINASTI J. SPA 1107;KOM;23;0;23;6;0;0;20;022300;TRG;PC;EUR
10000021;7772464;KLINASTI J. SPA 1132;KOM;10;0;10;6,2;0;0;20;022300;TRG;PC;EUR
10000021;7772466;KLINASTI J. SPA 1232;KOM;5;0;5;6,6;0;0;20;022300;TRG;PC;EUR
10000021;7772467;KLINASTI J. SPA 1307;KOM;24;0;24;7;0;0;20;022300;TRG;PC;EUR
10000021;7772468;KLINASTI J. SPA 1332;KOS;23;0;23;7,1;0;0;20;022300;TRG;PC;EUR
10000021;7772469;KLINASTI J. SPA 1382;KOS;27;0;27;7,3;0;0;20;022300;TRG;PC;EUR
10000021;7772470;KLINASTI J. SPA 1482;KOS;20;0;20;8;0;0;20;022300;TRG;PC;EUR
10000021;7772493;KLINASTI J. SPZ 937;KOM;10;0;10;3,9;0;0;20;022300;TRG;PC;EUR
10000021;7772497;KLINASTI J. A/13 A30 3/4 780LI 810LW;KOS;19;0;19;3,1;0;0;20;022300;TRG;PC;EUR
10000021;7772498;KLINASTI J. A/13 A41 1/2 1050LI 1085LW;KOM;4;0;4;4;0;0;20;022300;TRG;PC;EUR
10000021;7772500;KLINASTI J. A/13 A53 1/2 1360LI 1385LW;KOM;19;0;19;5;0;0;20;022300;TRG;PC;EUR
10000021;7772503;KLINASTI J. B/17 B35 1/2 900LI 934LW;KOM;23;0;23;4,8;0;0;20;022300;TRG;PC;EUR
10000021;7772508;KLINASTI J. A/13 A58 1/2 1485LI 1515LW;KOS;37;0;37;5,4;0;0;20;022300;TRG;PC;EUR
10000021;7772509;KLINASTI J. A/13 A62 1/2 1585LI 1610LW;KOM;14;0;14;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7772510;KLINASTI J. A/13 A89 2260LI 2296LW;KOM;10;0;10;8,4;0;0;20;022300;TRG;PC;EUR
10000021;7772511;KLINASTI J. B/17 B131 1/2 3340LI 3387LW;KOM;7;0;7;19,3;0;0;20;022300;TRG;PC;EUR
10000021;7772513;KLINASTI J. B/17 B151 3840LI 3896LW;KOM;20;0;20;22,6;0;0;20;022300;TRG;PC;EUR
10000021;7772527;KLINASTI J. Z/10 Z65 1651LI 1675LW;KOM;15;0;15;5;0;0;20;022300;TRG;PC;EUR
10000021;7772528;KLINASTI J. C/22 C71 3/4 1819LI 1881LW;KOM;10;0;10;14,3;0;0;20;022300;TRG;PC;EUR
10000021;7772533;KLINASTI J. SPA 1782;KOM;20;0;20;9,5;0;0;20;022300;TRG;PC;EUR
10000021;7772534;KLINASTI J. SPA 1882;KOS;44;0;44;9,8;0;0;20;022300;TRG;PC;EUR
10000021;7772595;KLINASTI J. A/13 A44 1120LI 1150LW;KOM;23;0;23;4,1;0;0;20;022300;TRG;PC;EUR
10000021;7772665;KLINASTI J. SPA 2475;KOM;21;0;21;13,3;0;0;20;022300;TRG;PC;EUR
10000021;7772746;KLINASTI J. SPZ 1562;KOM;20;0;20;5,9;0;0;20;022300;TRG;PC;EUR
10000021;7772759;KLINASTI J. SPZ 1512;KOS;13;0;13;5,7;0;0;20;022300;TRG;PC;EUR
10000021;7772760;KLINASTI J. C/22 C270 6858LI 6861LW;KOM;6;0;6;56,8;0;0;20;022300;TRG;PC;EUR
10000021;7772768;KLINASTI J. C/22 C248 6300LI 6345LW;KOS;10;0;10;55,1;0;0;20;022300;TRG;PC;EUR
10000021;7772772;KLINASTI J. SPC 8500;KOM;15;0;15;104,9;0;0;20;022300;TRG;PC;EUR
10000021;7772776;KLINASTI J. SPA 1582;KOM;11;0;11;8,4;0;0;20;022300;TRG;PC;EUR
10000021;7772777;KLINASTI J. B/17 B118 3000LI 3034LW;KOM;36;0;36;17;0;0;20;022300;TRG;PC;EUR
10000021;7772782;KLINASTI J. SPC 8000;KOM;6;0;6;98,1;0;0;20;022300;TRG;PC;EUR
10000021;7772790;KLINASTI J. SPA 2882;KOS;38;0;38;16,2;0;0;20;022300;TRG;PC;EUR
10000021;7772791;KLINASTI J. SPA 1732;KOM;24;0;24;9,2;0;0;20;022300;TRG;PC;EUR
10000021;7772794;KLINASTI J. SPA 1632;KOM;42;0;42;8,6;0;0;20;022300;TRG;PC;EUR
10000021;7772799;KLINASTI J. SPZ 1587;KOM;32;0;32;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7772803;KLINASTI J. SPA 1832;KOS;15;0;15;9,6;0;0;20;022300;TRG;PC;EUR
10000021;7772805;KLINASTI J. B/17 B86 2185LI 2210LW;KOM;20;0;20;11,9;0;0;20;022300;TRG;PC;EUR
10000021;7772823;KLINASTI J. C/22 C300 7559LI 7621LW;KOM;6;0;6;69;0;0;20;022300;TRG;PC;EUR
10000021;7772829;KLINASTI J. SPB 7100;KOM;17;0;17;59;0;0;20;022300;TRG;PC;EUR
10000021;7772833;KLINASTI J. B/17 B98 2500LI 2535LW;KOM;14;0;14;13,9;0;0;20;022300;TRG;PC;EUR
10000021;7772846;KLINASTI J. 6363 X 32 X 19;KOM;14;0;14;31,9579;0;0;20;022300;TRG;PC;EUR
10000021;7772851;KLINASTI J. SPB 5300;KOM;15;0;15;44,1;0;0;20;022300;TRG;PC;EUR
10000021;7772852;KLINASTI J. SPB 5600;KOM;35;0;35;45,9;0;0;20;022300;TRG;PC;EUR
10000021;7772854;KLINASTI J. SPB 6700;KOM;6;0;6;55,2;0;0;20;022300;TRG;PC;EUR
10000021;7772855;KLINASTI J. SPC 7100;KOM;6;0;6;87,5;0;0;20;022300;TRG;PC;EUR
10000021;7772856;KLINASTI J. SPC 7500;KOM;10;0;10;91,8;0;0;20;022300;TRG;PC;EUR
10000021;7772857;KLINASTI J. SPC 9000;KOM;6;0;6;110,4;0;0;20;022300;TRG;PC;EUR
10000021;7772858;KLINASTI J. SPC 10000;KOM;10;0;10;121,6;0;0;20;022300;TRG;PC;EUR
10000021;7772859;KLINASTI J. B/17 B210 5334LI 5370LW;KOM;15;0;15;32;0;0;20;022300;TRG;PC;EUR
10000021;7772860;KLINASTI J. B/17 B240 6096LI 6098LW;KOM;8;0;8;36,2;0;0;20;022300;TRG;PC;EUR
10000021;7772861;KLINASTI J. B/17 B248 6300LI 6332LW;KOM;10;0;10;37,5;0;0;20;022300;TRG;PC;EUR
10000021;7772864;KLINASTI J. C/22 C240 6096LI 6101LW;KOM;2;0;2;53;0;0;20;022300;TRG;PC;EUR
10000021;7772865;KLINASTI J. C/22 C283 7100LI 7145LW;KOM;28;0;28;58,1;0;0;20;022300;TRG;PC;EUR
10000021;7772890;KLINASTI J. A/13 A71 1800LI 1830LW;KOS;16;0;16;6,8;0;0;20;022300;TRG;PC;EUR
10000021;7772891;KLINASTI J. C/22 C236 6000LI 6053LW;KOS;23;0;23;50,1;0;0;20;022300;TRG;PC;EUR
10000021;7772895;KLINASTI J. Z/10 Z60 1525LI 1550LW;KOM;4;0;4;4,5;0;0;20;022300;TRG;PC;EUR
10000021;7772920;KLINASTI J. C/22 C204 5182LI 5226LW;KOM;2;0;2;42,4;0;0;20;022300;TRG;PC;EUR
10000021;7772932;KLINASTI J. B/17 B154 3912LI 3941LW;KOM;9;0;9;22,8;0;0;20;022300;TRG;PC;EUR
10000021;7772933;KLINASTI J. SPA 1682;KOM;23;0;23;8,9;0;0;20;022300;TRG;PC;EUR
10000021;7772962;KLINASTI J. C/22 C118 3000LI 3041LW;KOM;11;0;11;23,8;0;0;20;022300;TRG;PC;EUR
10000021;7773034;KLINASTI J. A/13 A196 4980LI 5000LW;KOM;25;0;25;18,8;0;0;20;022300;TRG;PC;EUR
10000021;7773155;KLINASTI J. SPA 2032;KOS;19;0;19;10,6;0;0;20;022300;TRG;PC;EUR
10000021;7773178;KLINASTI J. SPA 2532;KOM;24;0;24;14,1;0;0;20;022300;TRG;PC;EUR
10000021;7773210;KLINASTI J. SPB 7500;KOM;3;0;3;61,5;0;0;20;022300;TRG;PC;EUR
10000021;7773255;KLINASTI J. B/17 B135 3430LI 3465LW;KOM;10;0;10;19,7;0;0;20;022300;TRG;PC;EUR
10000021;7773329;KLINASTI J. SPC 9500;KOM;12;0;12;115,3;0;0;20;022300;TRG;PC;EUR
10000021;7773433;KLINASTI J. XPZ 2540;KOS;8;0;8;13,6;0;0;20;022300;TRG;PC;EUR
10000021;7773481;KLINASTI J. XPA 2180;KOS;20;0;20;3,99704;0;0;20;022300;TRG;PC;EUR
10000021;7773552;KLINASTI J. A/13 A33 1/2 850LI 883LW;KOM;15;0;15;3,3;0;0;20;022300;TRG;PC;EUR
10000021;7773553;KLINASTI J. B/17 B92 2337LI 2380LW;KOS;12;0;12;12,7;0;0;20;022300;TRG;PC;EUR
10000021;7773554;KLINASTI J. C/22 C50 1270LI 1315LW;KOS;10;0;10;9,7;0;0;20;022300;TRG;PC;EUR
10000021;7773558;KLINASTI J. A/13 A139 3530LI 3574LW;KOM;29;0;29;13,6;0;0;20;022300;TRG;PC;EUR
10000021;7773560;KLINASTI J. A/13 A188 4775LI 4810LW;KOM;4;0;4;18,7;0;0;20;022300;TRG;PC;EUR
10000021;7773561;KLINASTI J. B/17 B128 1/2 3265LI 3308LW;KOS;39;0;39;19,2;0;0;20;022300;TRG;PC;EUR
10000021;7773563;KLINASTI J. C/22 C84 2134LI 2165LW;KOM;4;0;4;16,1;0;0;20;022300;TRG;PC;EUR
10000021;7773567;KLINASTI J. A/13 A141 3580LI 3614LW;KOM;10;0;10;13,8;0;0;20;022300;TRG;PC;EUR
10000021;7773800;KLINASTI J. B/17 B59 1500LI 1545LW;KOM;30;0;30;7,6;0;0;20;022300;TRG;PC;EUR
10000021;7773864;KLINASTI J. B/17 B108 2750LI 2790LW;KOM;8;0;8;15,3;0;0;20;022300;TRG;PC;EUR
10000021;7773865;KLINASTI J. B/17 B116 2950LI 2995LW;KOM;85;0;85;16,6;0;0;20;022300;TRG;PC;EUR
10000021;7773869;KLINASTI J. B/17 B175 4450LI 4490LW;KOM;26;0;26;26;0;0;20;022300;TRG;PC;EUR
10000021;7773871;KLINASTI J. B/17 B192 4877LI 4920LW;KOM;23;0;23;28,1;0;0;20;022300;TRG;PC;EUR
10000021;7773890;KLINASTI J. A/13 A108 2743LI 2775LW;KOM;20;0;20;10,3;0;0;20;022300;TRG;PC;EUR
10000021;7773917;KLINASTI J. C/22 C95 2413LI 2470LW;KOM;5;0;5;19,2;0;0;20;022300;TRG;PC;EUR
10000021;7773925;KLINASTI J. C/22 C177 4500LI 4555LW;KOM;21;0;21;36,9;0;0;20;022300;TRG;PC;EUR
10000021;7774035;KLINASTI J. Z/10 Z41 1/2 1055LI 1075LW;KOS;2;0;2;3,3;0;0;20;022300;TRG;PC;EUR
10000021;7774036;KLINASTI J. A/13 A65 1650LI 1680LW;KOM;10;0;10;6,3;0;0;20;022300;TRG;PC;EUR
10000021;7774593;KLINASTI J. SPA 2832;KOS;15;0;15;15,8;0;0;20;022300;TRG;PC;EUR
10000021;7774907;KLINASTI J. A/13 A38 1/4 970LI 1000LW;KOS;31;0;31;3,7;0;0;20;022300;TRG;PC;EUR
10000021;7775003;KLINASTI J. XPZ 612;KOM;4;0;4;4,5;0;0;20;022300;TRG;PC;EUR
10000021;7775004;KLINASTI J. XPZ 630;KOM;6;0;6;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7775007;KLINASTI J. XPZ 670;KOM;15;0;15;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7775009;KLINASTI J. XPZ 710;KOS;20;0;20;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7775010;KLINASTI J. XPZ 722;KOM;9;0;9;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7775012;KLINASTI J. XPZ 737;KOM;29;0;29;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7775013;KLINASTI J. XPZ 750;KOM;27;0;27;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7775015;KLINASTI J. XPZ 762;KOM;10;0;10;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7775016;KLINASTI J. XPZ 772;KOM;7;0;7;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7775018;KLINASTI J. XPZ 787;KOM;18;0;18;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7775019;KLINASTI J. XPZ 800;KOS;28;0;28;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7775020;KLINASTI J. XPZ 812;KOM;8;0;8;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7775022;KLINASTI J. XPZ 837;KOM;23;0;23;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7775023;KLINASTI J. XPZ 850;KOS;14;0;14;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7775024;KLINASTI J. XPZ 862;KOM;8;0;8;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7775025;KLINASTI J. XPZ 875;KOM;29;0;29;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7775026;KLINASTI J. XPZ 887;KOM;28;0;28;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7775027;KLINASTI J. XPZ 900;KOS;21;0;21;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7775028;KLINASTI J. XPZ 912;KOM;9;0;9;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7775029;KLINASTI J. XPZ 925;KOS;15;0;15;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7775030;KLINASTI J. XPZ 937;KOM;18;0;18;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7775031;KLINASTI J. XPZ 950;KOS;17;0;17;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7775032;KLINASTI J. XPZ 962;KOM;10;0;10;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7775033;KLINASTI J. XPZ 975;KOS;5;0;5;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7775034;KLINASTI J. XPZ 987;KOM;12;0;12;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7775035;KLINASTI J. XPZ 1000;KOS;4;0;4;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7775037;KLINASTI J. XPZ 1012;KOM;20;0;20;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7775039;KLINASTI J. XPZ 1030;KOS;13;0;13;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7775041;KLINASTI J. XPZ 1047;KOM;2;0;2;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7775044;KLINASTI J. XPZ 1077;KOS;3;0;3;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7775047;KLINASTI J. XPZ 1090;KOS;5;0;5;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7775049;KLINASTI J. XPZ 1120;KOM;14;0;14;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7775050;KLINASTI J. XPZ 1137;KOM;23;0;23;6,6;0;0;20;022300;TRG;PC;EUR
10000021;7775052;KLINASTI J. XPZ 1150;KOS;10;0;10;6,6;0;0;20;022300;TRG;PC;EUR
10000021;7775053;KLINASTI J. XPZ 1162;KOM;9;0;9;6,6;0;0;20;022300;TRG;PC;EUR
10000021;7775054;KLINASTI J. XPZ 1180;KOS;14;0;14;6,7;0;0;20;022300;TRG;PC;EUR
10000021;7775058;KLINASTI J. XPZ 1212;KOS;7;0;7;6,7;0;0;20;022300;TRG;PC;EUR
10000021;7775059;KLINASTI J. XPZ 1237;KOM;15;0;15;6,7;0;0;20;022300;TRG;PC;EUR
10000021;7775060;KLINASTI J. XPZ 1250;KOM;11;0;11;6,7;0;0;20;022300;TRG;PC;EUR
10000021;7775063;KLINASTI J. XPZ 1287;KOM;10;0;10;7;0;0;20;022300;TRG;PC;EUR
10000021;7775064;KLINASTI J. XPZ 1312;KOS;9;0;9;7;0;0;20;022300;TRG;PC;EUR
10000021;7775066;KLINASTI J. XPZ 1337;KOM;20;0;20;7,6;0;0;20;022300;TRG;PC;EUR
10000021;7775069;KLINASTI J. XPZ 1362;KOM;9;0;9;7,6;0;0;20;022300;TRG;PC;EUR
10000021;7775070;KLINASTI J. XPZ 1387;KOM;5;0;5;7,6;0;0;20;022300;TRG;PC;EUR
10000021;7775071;KLINASTI J. XPZ 1400;KOM;10;0;10;7,6;0;0;20;022300;TRG;PC;EUR
10000021;7775073;KLINASTI J. XPZ 1420;KOM;10;0;10;7,8;0;0;20;022300;TRG;PC;EUR
10000021;7775074;KLINASTI J. XPZ 1437;KOS;15;0;15;8,1;0;0;20;022300;TRG;PC;EUR
10000021;7775075;KLINASTI J. XPZ 1450;KOM;7;0;7;8,1;0;0;20;022300;TRG;PC;EUR
10000021;7775076;KLINASTI J. XPZ 1462;KOM;2;0;2;8,1;0;0;20;022300;TRG;PC;EUR
10000021;7775077;KLINASTI J. XPZ 1487;KOM;17;0;17;8,1;0;0;20;022300;TRG;PC;EUR
10000021;7775078;KLINASTI J. XPZ 1500;KOM;7;0;7;8,1;0;0;20;022300;TRG;PC;EUR
10000021;7775079;KLINASTI J. XPZ 1512;KOM;3;0;3;8,1;0;0;20;022300;TRG;PC;EUR
10000021;7775081;KLINASTI J. XPZ 1537;KOM;1;0;1;8,4;0;0;20;022300;TRG;PC;EUR
10000021;7775082;KLINASTI J. XPZ 1550;KOS;12;0;12;8,6;0;0;20;022300;TRG;PC;EUR
10000021;7775083;KLINASTI J. XPZ 1562;KOM;7;0;7;8,6;0;0;20;022300;TRG;PC;EUR
10000021;7775084;KLINASTI J. XPZ 1587;KOM;13;0;13;8,6;0;0;20;022300;TRG;PC;EUR
10000021;7775085;KLINASTI J. XPZ 1600;KOS;12;0;12;9,26;0;0;20;022300;TRG;PC;EUR
10000021;7775088;KLINASTI J. XPZ 1650;KOM;11;0;11;9,2;0;0;20;022300;TRG;PC;EUR
10000021;7775091;KLINASTI J. XPZ 1700;KOS;4;0;4;9,2;0;0;20;022300;TRG;PC;EUR
10000021;7775092;KLINASTI J. XPZ 1737;KOM;1;0;1;9,4;0;0;20;022300;TRG;PC;EUR
10000021;7775093;KLINASTI J. XPZ 1750;KOM;5;0;5;9,4;0;0;20;022300;TRG;PC;EUR
10000021;7775097;KLINASTI J. XPZ 1800;KOM;5;0;5;9,4;0;0;20;022300;TRG;PC;EUR
10000021;7775100;KLINASTI J. XPZ 1850;KOM;10;0;10;10,2;0;0;20;022300;TRG;PC;EUR
10000021;7775103;KLINASTI J. XPZ 1900;KOM;17;0;17;10,2;0;0;20;022300;TRG;PC;EUR
10000021;7775105;KLINASTI J. XPZ 1950;KOS;13;0;13;10,7;0;0;20;022300;TRG;PC;EUR
10000021;7775107;KLINASTI J. XPZ 2000;KOM;17;0;17;10,7;0;0;20;022300;TRG;PC;EUR
10000021;7775109;KLINASTI J. XPZ 2060;KOM;33;0;33;11;0;0;20;022300;TRG;PC;EUR
10000021;7775110;KLINASTI J. XPZ 2120;KOM;15;0;15;11;0;0;20;022300;TRG;PC;EUR
10000021;7775112;KLINASTI J. XPZ 2160;KOM;17;0;17;11,2;0;0;20;022300;TRG;PC;EUR
10000021;7775115;KLINASTI J. XPZ 2240;KOM;25;0;25;12;0;0;20;022300;TRG;PC;EUR
10000021;7775132;KLINASTI J. XPA 800;KOM;3;0;3;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7775134;KLINASTI J. XPA 832;KOM;3;0;3;6,7;0;0;20;022300;TRG;PC;EUR
10000021;7775135;KLINASTI J. XPA 850;KOM;6;0;6;6,7;0;0;20;022300;TRG;PC;EUR
10000021;7775138;KLINASTI J. XPA 900;KOM;15;0;15;6,7;0;0;20;022300;TRG;PC;EUR
10000021;7775141;KLINASTI J. XPA 932;KOM;3;0;3;7,1;0;0;20;022300;TRG;PC;EUR
10000021;7775142;KLINASTI J. XPA 950;KOM;1;0;1;7,1;0;0;20;022300;TRG;PC;EUR
10000021;7775144;KLINASTI J. XPA 975;KOM;7;0;7;7,1;0;0;20;022300;TRG;PC;EUR
10000021;7775145;KLINASTI J. XPA 982;KOM;20;0;20;7,1;0;0;20;022300;TRG;PC;EUR
10000021;7775148;KLINASTI J. XPA 1030;KOM;6;0;6;8,4;0;0;20;022300;TRG;PC;EUR
10000021;7775150;KLINASTI J. XPA 1060;KOM;14;0;14;8,4;0;0;20;022300;TRG;PC;EUR
10000021;7775153;KLINASTI J. XPA 1107;KOM;10;0;10;8,4;0;0;20;022300;TRG;PC;EUR
10000021;7775154;KLINASTI J. XPA 1120;KOM;4;0;4;9,1;0;0;20;022300;TRG;PC;EUR
10000021;7775155;KLINASTI J. XPA 1132;KOM;14;0;14;9,1;0;0;20;022300;TRG;PC;EUR
10000021;7775157;KLINASTI J. XPA 1150;KOM;19;0;19;9,1;0;0;20;022300;TRG;PC;EUR
10000021;7775159;KLINASTI J. XPA 1180;KOM;4;0;4;9,1;0;0;20;022300;TRG;PC;EUR
10000021;7775160;KLINASTI J. XPA 1207;KOM;25;0;25;9,1;0;0;20;022300;TRG;PC;EUR
10000021;7775162;KLINASTI J. XPA 1232;KOM;20;0;20;9,1;0;0;20;022300;TRG;PC;EUR
10000021;7775163;KLINASTI J. XPA 1250;KOM;6;0;6;9,1;0;0;20;022300;TRG;PC;EUR
10000021;7775166;KLINASTI J. XPA 1282;KOM;18;0;18;9,9;0;0;20;022300;TRG;PC;EUR
10000021;7775168;KLINASTI J. XPA 1307;KOM;8;0;8;9,9;0;0;20;022300;TRG;PC;EUR
10000021;7775169;KLINASTI J. XPA 1320;KOM;5;0;5;9,9;0;0;20;022300;TRG;PC;EUR
10000021;7775170;KLINASTI J. XPA 1332;KOM;2;0;2;10,5;0;0;20;022300;TRG;PC;EUR
10000021;7775172;KLINASTI J. XPA 1360;KOM;10;0;10;10,5;0;0;20;022300;TRG;PC;EUR
10000021;7775173;KLINASTI J. XPA 1382;KOM;4;0;4;10,5;0;0;20;022300;TRG;PC;EUR
10000021;7775174;KLINASTI J. XPA 1400;KOM;6;0;6;10,5;0;0;20;022300;TRG;PC;EUR
10000021;7775177;KLINASTI J. XPA 1450;KOM;4;0;4;11,2;0;0;20;022300;TRG;PC;EUR
10000021;7775180;KLINASTI J. XPA 1500;KOM;22;0;22;11,2;0;0;20;022300;TRG;PC;EUR
10000021;7775183;KLINASTI J. XPA 1550;KOM;7;0;7;11,4;0;0;20;022300;TRG;PC;EUR
10000021;7775184;KLINASTI J. XPA 1557;KOM;10;0;10;11,4;0;0;20;022300;TRG;PC;EUR
10000021;7775185;KLINASTI J. XPA 1582;KOM;10;0;10;11,4;0;0;20;022300;TRG;PC;EUR
10000021;7775186;KLINASTI J. XPA 1600;KOM;20;0;20;11,4;0;0;20;022300;TRG;PC;EUR
10000021;7775188;KLINASTI J. XPA 1632;KOM;3;0;3;12,3;0;0;20;022300;TRG;PC;EUR
10000021;7775189;KLINASTI J. XPA 1650;KOS;20;0;20;12,6;0;0;20;022300;TRG;PC;EUR
10000021;7775191;KLINASTI J. XPA 1682;KOM;3;0;3;12,6;0;0;20;022300;TRG;PC;EUR
10000021;7775192;KLINASTI J. XPA 1700;KOM;22;0;22;12,6;0;0;20;022300;TRG;PC;EUR
10000021;7775194;KLINASTI J. XPA 1732;KOM;6;0;6;11,35453;0;0;20;022300;TRG;PC;EUR
10000021;7775195;KLINASTI J. XPA 1750;KOM;2;0;2;13,1;0;0;20;022300;TRG;PC;EUR
10000021;7775197;KLINASTI J. XPA 1782;KOM;2;0;2;13,1;0;0;20;022300;TRG;PC;EUR
10000021;7775198;KLINASTI J. XPA 1800;KOM;7;0;7;13,1;0;0;20;022300;TRG;PC;EUR
10000021;7775200;KLINASTI J. XPA 1832;KOM;10;0;10;14;0;0;20;022300;TRG;PC;EUR
10000021;7775202;KLINASTI J. XPA 1882;KOM;14;0;14;14;0;0;20;022300;TRG;PC;EUR
10000021;7775203;KLINASTI J. XPA 1900;KOS;3;0;3;14;0;0;20;022300;TRG;PC;EUR
10000021;7775206;KLINASTI J. XPA 1950;KOS;9;0;9;14,7;0;0;20;022300;TRG;PC;EUR
10000021;7775208;KLINASTI J. XPA 1982;KOM;8;0;8;14,7;0;0;20;022300;TRG;PC;EUR
10000021;7775209;KLINASTI J. XPA 2000;KOM;23;0;23;14,7;0;0;20;022300;TRG;PC;EUR
10000021;7775210;KLINASTI J. XPA 2032;KOM;6;0;6;14,7;0;0;20;022300;TRG;PC;EUR
10000021;7775214;KLINASTI J. XPA 2120;KOM;4;0;4;15;0;0;20;022300;TRG;PC;EUR
10000021;7775216;KLINASTI J. XPA 2182;KOM;36;0;36;16,1;0;0;20;022300;TRG;PC;EUR
10000021;7775219;KLINASTI J. XPA 2240;KOM;2;0;2;16,1;0;0;20;022300;TRG;PC;EUR
10000021;7775221;KLINASTI J. XPA 2300;KOM;4;0;4;16,7;0;0;20;022300;TRG;PC;EUR
10000021;7775226;KLINASTI J. XPA 2430;KOM;19;0;19;17,7;0;0;20;022300;TRG;PC;EUR
10000021;7775228;KLINASTI J. XPA 2500;KOM;7;0;7;17,7;0;0;20;022300;TRG;PC;EUR
10000021;7775229;KLINASTI J. XPA 2532;KOM;14;0;14;17,9;0;0;20;022300;TRG;PC;EUR
